user_id,age_group,location,device_type,suscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,session_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
user_007539,26-35,Buenos Aires,Tablet,Free,115,11,288.22,0.0,17,35.5,11.3,0.34,2.87,1
user_007540,36-45,Buenos Aires,Móvil,Enterprise,319,47,264.32,165.0,27,16.3,17.4,0.434,4.42,1
user_007541,26-35,Buenos Aires,Tablet,Free,53,33,44.72,176.0,7,23.3,4.3,0.304,18.68,0
user_007542,56+,Otros,Móvil,Free,188,35,74.62,20.0,11,77.8,18.0,0.696,5.59,1
user_007543,26-35,Rosario,Móvil,Free,156,0,47.14,999.0,8,60.5,6.8,0.306,0.0,1
user_007544,18-25,Rosario,Móvil,Premium,139,48,404.66,150.0,12,8.9,12.3,0.489,10.36,1
user_007545,18-25,Buenos Aires,Móvil,Basic,86,50,105.93,165.0,20,96.4,10.3,,17.44,0
user_007546,,Buenos Aires,Desktop,Basic,64,7,445.38,47.0,30,,7.3,0.324,3.28,0
user_007547,26-35,Otros,Móvil,Basic,114,16,266.62,160.0,14,48.3,6.4,0.941,,0
user_007548,18-25,Rosario,Móvil,Premium,29,7,156.49,119.0,5,3.9,11.6,0.043,7.0,1
user_007549,18-25,Córdoba,Móvil,Basic,325,7,32.31,103.0,14,87.1,16.0,,0.65,1
user_007550,56+,Buenos Aires,Móvil,Free,103,26,372.39,4.0,10,89.9,8.1,0.203,,1
user_007551,26-35,Córdoba,Móvil,Free,266,27,247.08,81.0,7,90.0,14.8,0.335,3.05,1
user_007552,18-25,La Plata,Móvil,Free,227,5,42.95,168.0,16,94.7,10.2,0.062,0.66,1
user_007553,56+,Rosario,Tablet,Basic,134,16,492.87,169.0,24,62.8,7.9,0.458,3.58,0
user_007554,56+,La Plata,,Free,85,42,481.48,140.0,1,87.6,19.8,0.667,14.82,1
user_007555,36-45,Rosario,Tablet,Free,199,13,101.56,28.0,28,43.3,15.4,0.8,1.96,1
user_007556,46-55,Buenos Aires,Móvil,Basic,265,8,479.49,89.0,22,98.9,19.9,,0.91,0
user_007557,36-45,Buenos Aires,Móvil,Premium,322,8,256.0,60.0,23,109.3,7.3,0.884,0.75,0
user_007558,36-45,Buenos Aires,Tablet,Free,108,11,279.31,47.0,14,80.2,4.8,0.803,3.06,1
user_007559,46-55,La Plata,Desktop,Free,12,29,434.86,169.0,9,77.0,8.7,,29.0,1
user_007560,46-55,Mendoza,Móvil,Basic,273,18,478.14,115.0,15,62.0,14.5,0.5,,1
user_007561,36-45,Buenos Aires,Móvil,Premium,29,23,243.52,20.0,9,10.3,10.2,,23.0,1
user_007562,26-35,Córdoba,Móvil,Free,13,20,294.27,154.0,16,104.7,6.9,0.379,,1
user_007563,18-25,Córdoba,Desktop,Basic,275,7,46.56,65.0,5,30.4,15.1,0.559,0.76,1
user_007564,26-35,Mendoza,Desktop,Free,80,49,385.72,15.0,23,79.0,5.4,0.303,18.38,1
user_007565,56+,Otros,Desktop,Basic,265,39,11.38,63.0,12,101.3,5.6,0.592,4.42,1
user_007566,46-55,Córdoba,Móvil,Basic,148,46,226.15,115.0,23,5.3,2.9,0.457,,1
user_007567,26-35,Córdoba,Móvil,Free,229,5,314.51,79.0,0,19.3,19.8,0.244,0.66,1
user_007568,56+,Buenos Aires,Móvil,Enterprise,159,36,38.96,140.0,2,62.1,19.4,0.159,6.79,0
user_007569,36-45,Buenos Aires,Tablet,Free,302,15,281.87,42.0,21,83.7,17.0,0.286,1.49,0
user_007570,,La Plata,Desktop,Premium,45,40,170.8,63.0,22,48.3,13.5,,26.67,1
user_007571,26-35,Mendoza,Desktop,Premium,185,43,388.81,2.0,17,85.9,7.0,0.58,,1
user_007572,46-55,Córdoba,Móvil,Basic,214,4,261.18,46.0,18,40.6,16.3,0.393,0.56,1
user_007573,56+,Mendoza,Desktop,Enterprise,352,39,296.34,79.0,26,109.9,7.2,0.894,3.32,0
user_007574,26-35,Buenos Aires,Desktop,Premium,9,45,416.12,2.0,5,32.2,16.5,,45.0,0
user_007575,,Buenos Aires,Móvil,Free,229,17,116.85,83.0,23,3.3,5.9,,2.23,0
user_007576,36-45,Buenos Aires,Desktop,Premium,216,12,50.21,93.0,18,21.2,6.3,,1.67,1
user_007577,26-35,,Móvil,Free,223,28,227.57,4.0,13,28.7,8.1,0.637,3.77,0
user_007578,18-25,Rosario,Móvil,Free,170,15,319.72,41.0,22,41.8,10.0,0.605,2.65,0
user_007579,18-25,Buenos Aires,Desktop,Basic,141,9,74.76,127.0,16,20.3,6.3,0.606,1.91,1
user_007580,36-45,La Plata,,Enterprise,319,23,121.31,113.0,5,34.4,3.9,0.945,2.16,1
user_007581,18-25,Rosario,Móvil,Premium,54,40,325.72,155.0,11,19.5,1.1,0.951,22.22,1
user_007582,36-45,La Plata,Móvil,Basic,118,21,269.61,139.0,22,82.9,4.1,0.962,5.34,0
user_007583,,Córdoba,Móvil,Free,65,37,55.74,84.0,9,,12.6,0.892,17.08,1
user_007584,56+,Rosario,Desktop,Free,129,38,110.66,146.0,3,80.5,15.5,0.852,8.84,1
user_007585,46-55,Buenos Aires,Móvil,Basic,288,2,407.88,59.0,27,111.2,10.7,0.648,,0
user_007586,36-45,Buenos Aires,Móvil,Basic,180,42,462.17,63.0,9,33.0,5.8,0.704,7.0,0
user_007587,36-45,Buenos Aires,Móvil,Premium,91,28,96.37,117.0,9,103.2,10.2,,9.23,1
user_007588,26-35,Rosario,Móvil,Free,294,30,98.42,143.0,7,,16.7,0.326,,0
user_007589,56+,Rosario,Desktop,Premium,69,41,470.05,,24,54.6,15.7,,17.83,1
user_007590,36-45,Rosario,Móvil,Basic,198,30,84.07,96.0,3,73.4,16.0,,4.55,0
user_007591,36-45,Buenos Aires,Móvil,Premium,118,44,253.17,88.0,8,114.1,16.9,,11.19,0
user_007592,36-45,Mendoza,Móvil,Free,322,28,331.4,146.0,26,31.0,9.5,0.61,2.61,1
user_007593,36-45,Córdoba,Móvil,Premium,158,11,352.94,112.0,13,116.2,18.9,0.246,2.09,1
user_007594,36-45,Buenos Aires,Desktop,Premium,358,49,185.8,57.0,23,,7.8,0.188,4.11,0
user_007595,36-45,Buenos Aires,Desktop,Premium,323,20,410.47,123.0,9,49.8,10.3,,1.86,1
user_007596,56+,Buenos Aires,Móvil,Basic,202,25,195.11,72.0,11,115.1,2.1,0.036,3.71,1
user_007597,18-25,Córdoba,Móvil,Free,265,10,45.09,40.0,21,1.0,15.0,0.973,,0
user_007598,,Córdoba,Desktop,Free,43,24,352.57,158.0,7,39.7,10.9,0.513,16.74,1
user_007599,26-35,Córdoba,Móvil,Enterprise,300,37,329.37,177.0,26,116.2,14.9,,3.7,1
user_007600,56+,Buenos Aires,Desktop,Basic,194,44,143.46,10.0,5,9.0,10.1,0.786,6.8,0
user_007601,18-25,La Plata,Móvil,Enterprise,336,44,127.25,109.0,26,,18.6,0.581,3.93,0
user_007602,36-45,La Plata,,Basic,134,11,334.2,33.0,27,118.2,11.7,0.394,2.46,1
user_007603,36-45,Mendoza,Desktop,Free,179,30,354.93,159.0,3,32.6,7.9,0.571,,0
user_007604,26-35,Mendoza,Móvil,Free,279,46,480.11,169.0,3,12.2,12.2,0.139,4.95,1
user_007605,18-25,,Móvil,Free,155,11,136.14,157.0,24,10.8,17.7,0.793,2.13,1
user_007606,36-45,Córdoba,Móvil,Premium,238,43,141.2,50.0,6,14.6,6.1,0.373,,1
user_007607,56+,Rosario,Móvil,Basic,56,49,486.02,126.0,15,8.4,16.1,0.601,26.25,0
user_007608,26-35,Córdoba,Móvil,Free,30,39,258.84,79.0,23,11.9,16.6,0.993,39.0,1
user_007609,26-35,Rosario,Móvil,Free,12,27,40.25,108.0,10,84.6,2.7,0.536,,1
user_007610,18-25,Otros,Móvil,Basic,298,25,252.44,179.0,29,68.8,6.6,,2.52,0
user_007611,36-45,Otros,Móvil,Free,136,7,457.22,0.0,23,51.6,15.1,0.199,,0
user_007612,26-35,La Plata,Tablet,Premium,276,45,469.58,140.0,29,109.2,13.8,,4.89,1
user_007613,36-45,Rosario,Desktop,Premium,258,27,42.47,125.0,9,110.9,16.9,0.227,3.14,0
user_007614,26-35,Rosario,Tablet,Premium,139,28,318.97,,9,25.6,2.7,0.166,6.04,1
user_007615,26-35,Córdoba,Móvil,Free,224,29,312.57,174.0,15,48.1,4.4,0.123,3.88,1
user_007616,18-25,Córdoba,Móvil,Free,45,9,164.07,126.0,25,64.7,7.1,0.439,6.0,1
user_007617,56+,Rosario,Móvil,Enterprise,1,11,386.34,110.0,15,87.0,13.9,0.834,11.0,1
user_007618,36-45,Buenos Aires,Móvil,Free,22,26,302.56,125.0,12,56.9,6.7,0.526,26.0,0
user_007619,26-35,Otros,Móvil,Premium,83,33,347.66,164.0,30,61.3,13.2,,11.93,0
user_007620,36-45,La Plata,Móvil,Free,265,31,430.5,169.0,1,77.8,3.6,0.591,3.51,0
user_007621,46-55,Córdoba,Tablet,Free,300,38,334.13,136.0,2,52.7,6.7,,3.8,1
user_007622,26-35,Rosario,Tablet,Basic,116,7,358.15,6.0,21,22.9,11.6,0.69,,0
user_007623,56+,Otros,Móvil,Free,105,27,413.02,166.0,30,79.3,14.4,0.087,7.71,1
user_007624,46-55,Rosario,Desktop,Free,147,12,384.47,33.0,16,49.9,12.3,0.085,2.45,0
user_007625,36-45,Buenos Aires,Tablet,Premium,238,10,498.39,46.0,22,62.0,17.5,0.716,1.26,0
user_007626,18-25,La Plata,Desktop,Free,147,10,479.51,123.0,1,80.7,19.2,0.048,2.04,1
user_007627,26-35,Rosario,Móvil,Premium,195,41,440.98,69.0,2,19.9,8.2,,6.31,0
user_007628,26-35,Córdoba,Móvil,Premium,98,9,216.13,131.0,24,104.0,8.9,0.597,,0
user_007629,26-35,Otros,,Free,309,6,355.93,119.0,28,,3.6,0.168,0.58,0
user_007630,46-55,Otros,Desktop,Free,232,36,185.4,104.0,25,48.2,4.6,0.026,,1
user_007631,46-55,Mendoza,Desktop,Premium,140,18,135.84,85.0,11,115.0,10.8,0.137,3.86,1
user_007632,46-55,Buenos Aires,Móvil,Premium,198,7,441.38,143.0,24,40.8,7.0,0.431,,1
user_007633,26-35,Córdoba,Móvil,Premium,22,17,277.28,91.0,13,35.9,12.9,0.516,17.0,0
user_007634,26-35,Córdoba,Desktop,Free,347,22,214.1,14.0,10,65.0,5.0,0.179,,0
user_007635,18-25,Otros,Tablet,Free,10,7,488.83,135.0,3,,15.6,0.122,7.0,0
user_007636,,La Plata,Tablet,Premium,249,3,487.61,130.0,2,,9.1,0.119,0.36,0
user_007637,36-45,,Desktop,Basic,237,48,251.54,143.0,17,89.7,14.1,0.25,6.08,1
user_007638,46-55,Mendoza,Desktop,Free,342,15,85.85,1.0,28,41.8,14.1,0.266,1.32,0
user_007639,18-25,Mendoza,Móvil,Premium,321,4,324.59,20.0,7,117.9,19.2,0.976,,1
user_007640,,La Plata,Tablet,Enterprise,16,40,400.02,17.0,28,,4.5,0.13,,0
user_007641,56+,La Plata,Móvil,Basic,154,7,426.86,27.0,0,106.0,2.2,0.65,1.36,1
user_007642,46-55,Rosario,Móvil,Free,307,32,40.95,45.0,13,81.1,19.0,0.247,3.13,1
user_007643,26-35,Buenos Aires,Tablet,Basic,114,20,188.71,61.0,30,39.8,7.5,0.618,5.26,1
user_007644,36-45,Córdoba,Desktop,Basic,112,27,129.15,60.0,16,101.0,9.1,0.301,,0
user_007645,56+,Rosario,Móvil,Free,73,9,147.52,22.0,27,106.0,9.4,0.35,3.7,1
user_007646,36-45,Otros,Desktop,Basic,60,14,212.25,35.0,27,15.2,1.1,0.99,7.0,0
user_007647,26-35,Buenos Aires,Desktop,Free,117,44,300.18,38.0,9,,8.0,0.477,,0
user_007648,46-55,Otros,Móvil,Basic,44,2,100.64,17.0,8,58.3,16.5,0.756,1.36,0
user_007649,46-55,Otros,Desktop,Premium,204,40,392.48,52.0,25,33.7,9.5,0.607,5.88,0
user_007650,18-25,Buenos Aires,Móvil,Basic,251,20,148.43,22.0,14,7.7,9.2,,2.39,1
user_007651,56+,Córdoba,Tablet,Premium,265,43,201.96,109.0,16,107.6,15.0,0.455,4.87,0
user_007652,36-45,Mendoza,Desktop,Free,50,45,35.05,43.0,10,93.8,18.2,,27.0,0
user_007653,46-55,Buenos Aires,Móvil,Free,48,24,411.68,166.0,14,83.2,1.1,0.05,,1
user_007654,18-25,La Plata,Móvil,Premium,77,42,399.93,111.0,27,112.2,14.6,0.02,16.36,0
user_007655,26-35,Otros,Móvil,Free,158,33,281.73,108.0,13,25.0,1.2,0.204,6.27,1
user_007656,18-25,Mendoza,Móvil,Basic,312,29,257.06,118.0,14,47.1,9.4,,2.79,0
user_007657,56+,Buenos Aires,Desktop,Free,242,37,249.51,92.0,30,,12.0,0.994,4.59,1
user_007658,36-45,Rosario,Móvil,Basic,97,44,351.6,104.0,3,105.1,3.2,,13.61,1
user_007659,26-35,Buenos Aires,Móvil,Free,182,42,339.83,102.0,26,119.2,4.5,,,0
user_007660,36-45,Buenos Aires,Desktop,Premium,181,4,493.61,126.0,26,,8.6,0.485,,1
user_007661,,Córdoba,Tablet,Basic,20,14,221.67,93.0,3,92.8,1.0,0.201,14.0,1
user_007662,26-35,Otros,Tablet,Basic,257,39,170.48,82.0,16,8.3,1.5,,4.55,0
user_007663,26-35,Buenos Aires,Móvil,Premium,75,36,270.46,162.0,12,29.9,14.9,0.923,14.4,1
user_007664,46-55,Buenos Aires,Móvil,Basic,166,20,34.71,8.0,28,,1.8,0.399,,0
user_007665,36-45,Córdoba,Desktop,Free,12,7,305.18,76.0,21,34.0,3.3,0.817,7.0,1
user_007666,18-25,Buenos Aires,Móvil,Free,49,18,236.2,89.0,20,119.6,14.3,0.319,11.02,0
user_007667,46-55,Buenos Aires,Móvil,Free,193,35,383.54,,19,63.2,14.8,0.089,5.44,1
user_007668,36-45,Rosario,Desktop,Free,156,14,265.94,138.0,12,96.8,2.3,0.883,2.69,0
user_007669,56+,Mendoza,Desktop,Free,313,19,364.12,127.0,24,39.1,15.1,0.962,1.82,0
user_007670,18-25,Rosario,Tablet,Free,314,10,150.62,133.0,26,21.8,6.4,0.105,0.96,1
user_007671,18-25,,Móvil,Free,95,30,108.9,155.0,1,5.0,1.6,0.174,9.47,0
user_007672,56+,La Plata,Desktop,Free,59,3,137.08,3.0,20,107.3,18.2,0.913,,1
user_007673,26-35,Buenos Aires,Móvil,Free,166,12,19.59,156.0,3,49.3,18.8,0.075,2.17,0
user_007674,36-45,Mendoza,Móvil,Basic,50,13,446.48,132.0,19,50.8,19.9,0.466,,0
user_007675,26-35,La Plata,Desktop,Free,165,49,86.19,165.0,22,24.7,9.1,0.988,8.91,0
user_007676,18-25,Otros,Móvil,Free,54,21,141.65,130.0,9,31.2,19.2,0.129,11.67,1
user_007677,18-25,Mendoza,Móvil,Free,250,40,485.28,106.0,6,33.1,19.5,0.39,4.8,0
user_007678,46-55,Córdoba,Desktop,Premium,282,45,486.27,174.0,6,40.6,3.4,0.833,4.79,0
user_007679,26-35,Córdoba,Desktop,Premium,280,31,218.58,105.0,29,92.2,19.4,0.927,,0
user_007680,46-55,Otros,Desktop,Free,76,46,374.43,160.0,18,20.8,17.7,0.318,18.16,0
user_007681,36-45,Mendoza,Móvil,Enterprise,220,19,91.53,76.0,24,71.0,4.5,0.24,2.59,1
user_007682,36-45,Otros,Desktop,Basic,234,0,433.18,999.0,21,110.2,12.8,0.837,0.0,1
user_007683,56+,Otros,Tablet,Premium,293,38,479.91,141.0,14,78.7,19.2,0.09,3.89,0
user_007684,26-35,Otros,Móvil,Basic,51,3,84.54,0.0,16,19.9,18.4,,1.76,0
user_007685,26-35,Córdoba,Móvil,Premium,24,8,268.34,132.0,21,75.9,8.8,,8.0,1
user_007686,26-35,Mendoza,Móvil,Premium,92,0,135.44,999.0,19,26.6,12.6,0.905,0.0,0
user_007687,36-45,Buenos Aires,Tablet,Basic,84,37,214.61,85.0,26,1.6,6.7,0.991,,0
user_007688,36-45,Mendoza,Móvil,Free,42,3,472.68,169.0,16,6.7,15.5,0.545,2.14,0
user_007689,36-45,Mendoza,Móvil,Free,285,49,309.93,136.0,30,89.4,15.5,0.942,,0
user_007690,26-35,Córdoba,Móvil,Premium,195,39,111.51,73.0,28,119.5,14.5,0.819,6.0,0
user_007691,36-45,Córdoba,Desktop,Basic,347,19,304.27,131.0,13,5.8,19.0,0.875,1.64,0
user_007692,18-25,Buenos Aires,Móvil,Basic,212,39,34.8,174.0,11,42.7,10.3,0.51,5.52,1
user_007693,26-35,Rosario,Desktop,Basic,231,42,20.67,155.0,28,111.9,2.9,0.08,5.45,1
user_007694,36-45,Mendoza,Móvil,Basic,52,21,485.32,43.0,13,92.5,3.9,0.53,12.12,0
user_007695,36-45,Otros,Desktop,Enterprise,120,28,118.82,171.0,29,,15.2,0.488,7.0,0
user_007696,18-25,Córdoba,Móvil,Free,79,23,224.97,69.0,3,3.4,4.8,0.413,8.73,1
user_007697,36-45,Córdoba,Móvil,Premium,66,46,110.22,45.0,6,,3.3,0.362,,1
user_007698,56+,Rosario,Móvil,Basic,233,10,322.27,39.0,16,83.2,6.8,0.009,1.29,1
user_007699,26-35,Buenos Aires,Móvil,Free,215,19,230.13,155.0,24,73.8,13.2,,,1
user_007700,26-35,Buenos Aires,Móvil,Basic,57,11,455.71,94.0,6,28.9,3.6,,5.79,1
user_007701,56+,Buenos Aires,Móvil,Enterprise,313,21,142.07,162.0,16,110.3,11.3,0.607,2.01,0
user_007702,36-45,Buenos Aires,Desktop,Basic,344,16,39.05,158.0,0,,3.1,0.268,1.4,0
user_007703,46-55,Córdoba,Desktop,Premium,203,1,273.31,60.0,5,77.1,2.3,0.122,0.15,0
user_007704,18-25,Otros,Desktop,Premium,195,18,343.56,130.0,13,,13.1,0.297,2.77,0
user_007705,,Buenos Aires,Desktop,Premium,156,22,247.25,134.0,8,112.6,6.4,0.814,4.23,1
user_007706,,Buenos Aires,Móvil,Premium,132,33,325.82,81.0,15,46.9,15.6,,7.5,0
user_007707,26-35,La Plata,Móvil,Basic,250,28,125.15,21.0,24,91.1,11.9,0.883,3.36,0
user_007708,46-55,,Móvil,Basic,136,18,416.83,51.0,14,99.8,16.9,0.271,3.97,0
user_007709,26-35,Buenos Aires,Móvil,Enterprise,22,13,466.6,105.0,18,19.0,8.8,0.567,13.0,0
user_007710,36-45,Mendoza,Tablet,Basic,300,29,320.69,59.0,1,53.6,8.0,0.261,2.9,1
user_007711,,Buenos Aires,Móvil,Basic,195,43,404.35,31.0,8,102.4,10.4,0.894,6.62,0
user_007712,18-25,La Plata,Desktop,Basic,350,43,496.37,153.0,11,91.5,17.2,0.072,3.69,0
user_007713,26-35,Otros,Desktop,Basic,84,28,166.67,22.0,12,32.7,16.0,0.447,10.0,0
user_007714,46-55,Córdoba,Móvil,,198,12,310.11,96.0,5,103.6,15.1,,1.82,0
user_007715,36-45,La Plata,Desktop,Premium,354,16,281.07,90.0,23,115.6,6.9,0.968,1.36,0
user_007716,36-45,Otros,Móvil,Premium,343,46,433.28,174.0,3,28.9,16.2,0.701,4.02,1
user_007717,46-55,Buenos Aires,Tablet,Free,31,31,228.0,130.0,13,84.2,5.3,0.522,30.0,1
user_007718,26-35,Córdoba,Móvil,Basic,44,17,52.36,91.0,2,,6.4,0.041,11.59,0
user_007719,26-35,Rosario,Móvil,Free,129,44,222.22,19.0,4,39.2,15.1,0.812,10.23,0
user_007720,18-25,Rosario,Móvil,Basic,228,7,343.0,102.0,8,66.8,14.1,0.473,,0
user_007721,26-35,Rosario,Móvil,Free,60,36,112.03,143.0,20,43.2,17.6,0.697,18.0,1
user_007722,26-35,Rosario,Desktop,Basic,294,0,489.22,999.0,8,91.5,7.2,0.091,,1
user_007723,,La Plata,Desktop,Premium,131,40,459.2,17.0,11,,15.5,0.642,9.16,0
user_007724,36-45,Buenos Aires,Móvil,Premium,274,34,400.1,146.0,22,67.1,2.6,0.177,3.72,0
user_007725,46-55,Córdoba,Móvil,,60,23,163.22,179.0,28,28.6,15.9,0.846,11.5,0
user_007726,26-35,Córdoba,Móvil,Basic,108,47,77.41,17.0,4,106.8,18.9,0.798,13.06,1
user_007727,46-55,Mendoza,Tablet,Free,154,27,388.83,168.0,12,46.4,13.5,0.268,5.26,1
user_007728,26-35,Buenos Aires,Desktop,Basic,74,5,115.57,150.0,26,15.0,6.6,0.354,2.03,0
user_007729,46-55,Buenos Aires,,Basic,9,13,372.65,123.0,12,110.2,12.2,,13.0,0
user_007730,26-35,La Plata,Móvil,Free,24,35,105.14,132.0,18,16.1,9.3,0.729,35.0,0
user_007731,46-55,Otros,Desktop,Premium,3,17,45.53,97.0,11,,10.0,0.953,17.0,0
user_007732,36-45,Rosario,Móvil,Basic,26,0,477.53,999.0,5,15.8,14.0,0.33,0.0,0
user_007733,,Otros,Móvil,Premium,270,14,368.4,63.0,2,18.6,17.2,0.729,,1
user_007734,46-55,Otros,Desktop,Free,173,28,292.06,137.0,17,118.7,1.4,0.003,,0
user_007735,26-35,Rosario,Móvil,Free,108,23,67.64,176.0,19,45.9,16.6,0.551,6.39,1
user_007736,26-35,Buenos Aires,Desktop,Free,313,36,186.98,49.0,29,81.0,12.1,,3.45,0
user_007737,26-35,Córdoba,Móvil,Free,287,33,337.93,88.0,2,108.6,19.1,0.593,3.45,0
user_007738,36-45,Córdoba,Móvil,Premium,23,14,382.58,15.0,26,35.2,14.3,0.946,14.0,1
user_007739,18-25,La Plata,Desktop,Basic,185,15,261.92,179.0,16,22.2,4.2,0.416,,0
user_007740,36-45,Córdoba,Desktop,Free,346,40,248.19,113.0,14,50.1,6.5,0.968,3.47,1
user_007741,46-55,Mendoza,Móvil,Free,279,26,348.03,15.0,18,32.4,17.7,0.612,2.8,0
user_007742,36-45,,Móvil,Free,87,30,315.01,38.0,13,,9.5,,10.34,0
user_007743,26-35,Buenos Aires,Móvil,Basic,50,36,208.82,156.0,27,106.7,15.2,0.796,,1
user_007744,46-55,Buenos Aires,Móvil,Basic,77,6,249.12,101.0,21,65.7,17.8,0.962,2.34,1
user_007745,46-55,Buenos Aires,Móvil,Basic,163,10,94.01,108.0,7,,17.6,0.922,1.84,0
user_007746,36-45,Mendoza,Desktop,Free,225,5,340.86,113.0,13,22.5,16.6,,0.67,1
user_007747,26-35,Mendoza,Tablet,Basic,99,7,388.45,117.0,0,87.4,11.2,0.062,2.12,0
user_007748,26-35,La Plata,Desktop,Free,233,0,149.2,999.0,26,68.3,16.8,,,1
user_007749,56+,Buenos Aires,Móvil,Basic,197,27,204.13,178.0,2,40.0,18.8,0.359,4.11,0
user_007750,46-55,Rosario,Móvil,Free,358,29,414.29,143.0,24,34.3,13.1,0.462,2.43,0
user_007751,56+,Otros,Móvil,Free,23,33,349.77,64.0,22,6.3,1.2,0.33,33.0,1
user_007752,36-45,La Plata,Móvil,Premium,260,45,172.5,38.0,20,19.7,2.6,0.493,5.19,1
user_007753,36-45,La Plata,Móvil,Basic,27,25,211.66,24.0,24,96.1,16.9,0.363,25.0,1
user_007754,56+,Otros,Móvil,Free,145,47,144.6,177.0,21,,8.5,0.185,9.72,0
user_007755,36-45,Otros,Móvil,Free,311,38,483.66,59.0,4,56.6,3.4,0.696,3.67,1
user_007756,46-55,Buenos Aires,,Free,174,16,171.19,112.0,16,8.6,19.4,0.592,2.76,1
user_007757,36-45,Buenos Aires,Móvil,Free,160,2,229.89,110.0,18,,3.6,0.073,0.38,1
user_007758,18-25,Buenos Aires,Desktop,Premium,350,36,455.14,118.0,22,92.5,7.6,,,1
user_007759,18-25,Córdoba,Desktop,Free,162,6,414.51,104.0,7,91.1,1.7,0.007,1.11,1
user_007760,18-25,Córdoba,Móvil,Premium,156,3,467.04,70.0,0,86.9,17.3,0.602,0.58,0
user_007761,56+,Otros,Desktop,Free,58,48,230.93,15.0,13,14.9,18.1,,24.83,1
user_007762,36-45,Rosario,Móvil,Free,172,13,493.07,115.0,16,62.4,2.7,0.66,2.27,1
user_007763,36-45,Buenos Aires,Tablet,Basic,203,35,101.39,99.0,24,,15.0,0.362,5.17,0
user_007764,36-45,Mendoza,Móvil,Basic,182,43,93.66,145.0,23,32.5,14.6,0.826,7.09,0
user_007765,18-25,Otros,Móvil,Basic,14,17,15.72,116.0,2,56.4,14.5,0.823,17.0,0
user_007766,26-35,Buenos Aires,Móvil,Free,133,12,150.62,16.0,11,22.4,16.6,0.644,2.71,1
user_007767,46-55,,Desktop,Free,179,37,281.62,84.0,2,93.2,19.0,,6.2,0
user_007768,36-45,La Plata,Móvil,Basic,280,11,373.24,113.0,19,113.3,16.0,,1.18,0
user_007769,18-25,Buenos Aires,,Free,225,32,124.3,67.0,8,112.1,18.9,,4.27,1
user_007770,36-45,La Plata,Tablet,Basic,116,44,247.65,5.0,30,88.7,12.6,,,1
user_007771,26-35,Rosario,Móvil,,259,4,309.03,101.0,11,19.1,6.6,0.331,0.46,0
user_007772,26-35,Rosario,Desktop,Basic,334,29,223.63,155.0,15,117.6,17.4,0.57,2.6,1
user_007773,26-35,Mendoza,Tablet,Basic,336,35,66.35,83.0,27,2.8,1.2,0.771,,1
user_007774,36-45,Mendoza,Móvil,Premium,8,43,183.11,21.0,18,61.3,5.0,,43.0,1
user_007775,36-45,Rosario,Móvil,Premium,58,37,170.47,43.0,7,45.7,4.3,0.713,19.14,0
user_007776,,Rosario,Desktop,Free,263,20,476.34,116.0,22,90.8,12.2,0.231,2.28,1
user_007777,18-25,La Plata,Móvil,Premium,9,8,374.66,119.0,16,62.9,4.2,0.94,8.0,1
user_007778,56+,,Tablet,Free,21,28,437.5,177.0,23,118.4,6.9,,28.0,1
user_007779,36-45,Buenos Aires,Móvil,Premium,58,11,195.52,72.0,28,34.8,12.6,0.031,5.69,1
user_007780,26-35,Buenos Aires,Desktop,Basic,296,14,296.93,8.0,18,67.8,15.8,0.001,1.42,0
user_007781,36-45,Otros,Móvil,Enterprise,190,35,411.89,113.0,29,90.5,2.9,,5.53,0
user_007782,,Córdoba,Móvil,Premium,68,11,221.99,91.0,13,38.6,17.3,0.823,4.85,0
user_007783,56+,Rosario,Móvil,Free,358,0,156.83,999.0,9,30.0,16.6,0.15,,0
user_007784,,,Móvil,Free,151,18,284.73,90.0,29,116.7,15.9,0.247,,0
user_007785,46-55,Córdoba,Móvil,Free,32,31,272.6,47.0,26,77.0,13.2,0.32,,1
user_007786,36-45,Mendoza,Móvil,Premium,33,12,273.8,160.0,20,113.2,17.5,0.089,10.91,1
user_007787,26-35,Rosario,Desktop,Free,56,25,251.75,6.0,30,,18.2,0.283,13.39,0
user_007788,46-55,Buenos Aires,Tablet,Free,340,11,381.92,81.0,23,119.6,11.0,0.005,0.97,1
user_007789,,Buenos Aires,Tablet,Basic,251,35,265.39,112.0,17,,2.5,0.351,4.18,1
user_007790,26-35,Rosario,Desktop,Basic,341,25,471.2,13.0,15,30.9,7.3,,2.2,0
user_007791,26-35,Mendoza,Móvil,Free,104,44,275.36,145.0,5,37.8,15.2,0.942,12.69,0
user_007792,36-45,Buenos Aires,Móvil,Basic,39,31,425.91,170.0,11,91.9,8.1,0.563,23.85,0
user_007793,56+,Buenos Aires,Móvil,Free,63,14,474.36,75.0,3,108.0,2.6,0.105,6.67,1
user_007794,56+,Buenos Aires,Móvil,Premium,273,6,206.23,51.0,14,32.1,13.7,0.604,0.66,0
user_007795,46-55,Buenos Aires,Desktop,Free,145,11,56.49,68.0,24,109.8,3.5,0.531,2.28,1
user_007796,,,Tablet,Basic,54,34,142.85,52.0,14,34.3,3.4,0.488,,1
user_007797,56+,Buenos Aires,Desktop,Premium,87,1,304.27,36.0,5,53.4,2.9,0.556,0.34,1
